u,v,color
626,743,2,0,1
626,652,2,1,0
626,653,0,2,1
626,329,2,0
626,744,0,2
626,436,2,0
626,659,0,1,2
626,437,0,2
626,439,2,0
626,1146,0,2
626,440,1,0,2
626,764,2,1,0
626,441,0,2
626,668,2,0
626,442,0,2
626,746,0,2
626,747,2,0,1
626,443,0,2
626,5310,1,2,0
626,748,1,0,2
626,715,1,2,0
626,749,0,2
626,771,2,0,1
626,677,1,0,2
626,678,2,0,1
626,680,1,2,0
626,312,0,2,1
626,2115,0
626,1398,2
626,684,1,2,0
626,688,2,1,0
626,317,0,1,2
626,751,0,1,2
626,752,2,0
626,445,1,0,2
626,753,0,1,2
627,5297,0,1,2
627,5468,2
627,624,0,2
627,628,1,0,2
627,258,0,2
627,423,2,1,0
627,633,0,1,2
627,519,2,1,0
627,322,2,1,0
627,2101,1,0,2
627,735,1,0,2
627,736,0,2,1
627,878,1,2,0
627,425,0,2,1
627,426,1,0,2
627,521,2,0,1
627,523,0,2,1
627,427,2,0,1
627,428,2,0,1
627,737,1,2,0
627,738,1,2,0
627,739,0,2,1
627,640,1,0,2
627,641,2,1,0
627,430,2,1,0
627,526,0,1,2
627,2103,0,2,1
627,459,2,0,1
627,643,2,0,1
627,880,1,0,2
627,644,2,0,1
627,1142,0
627,434,0,1,2
627,435,2,1,0
627,646,2,0
627,759,1,0,2
627,881,2,0,1
627,882,0,1,2
627,647,1,0,2
627,648,0,2
627,273,0,2
627,650,2,1,0
627,1383,2,0,1
627,528,2,1,0
627,529,1,0,2
627,742,0,1,2
627,743,1,2,0
627,530,2,0,1
627,652,2,0,1
627,531,1,2,0
627,883,1,2,0
627,653,2,0,1
627,277,0,2
627,808,1,2,0
627,329,0,1,2
627,744,0,2,1
627,656,0,2,1
627,884,1,2,0
627,436,2,1,0
627,860,0,1,2
627,659,1,0,2
627,885,1,2,0
627,886,0,1,2
627,437,2,0,1
627,3069,1,0,2
627,350,2,1,0
627,887,0,1,2
627,538,1,2,0
627,539,1,2,0
627,541,1,0,2
627,542,0,2,1
627,439,1,2,0
627,543,1,0,2
627,1146,2,0
627,440,0,2,1
627,889,1,0,2
627,666,2,1,0
627,764,1,2,0
627,441,0,2,1
627,890,1,0,2
627,668,2,0,1
627,442,0,2,1
627,746,0,1,2
627,891,1,2,0
627,671,0,2
627,443,2,1,0
627,5310,1,0,2
627,748,1,0,2
627,892,2,1,0
627,715,2,1,0
627,676,2,1,0
627,749,0,2,1
627,893,2,0,1
627,894,2,0,1
627,677,2,0,1
627,678,2,1,0
627,895,1,2,0
627,680,2,1,0
627,312,0,1,2
627,553,0,2,1
627,455,2
627,681,0,2
627,2115,0
627,555,2,0,1
627,684,0,2,1
627,988,1,2,0
627,685,0,1,2
627,686,1,0,2
627,688,1,2,0
627,556,0,1,2
627,317,2,1,0
627,558,1,0,2
627,751,0,1,2
627,752,0,1,2
627,559,0,1,2
627,445,0,1,2
627,448,2,1,0
627,289,0,2
627,753,1,2,0
627,896,1,2,0
627,563,0,2,1
627,693,2,0,1
627,694,1,2,0
731,5297,2,1,0
731,456,0,2,1
731,2097,5,3
731,386,0,2,1
731,624,0,2
731,258,0,2
731,3495,2,1,0
731,423,1,2,0
731,2098,0,1,2
731,633,2,0,1
731,322,1,2,0
731,2101,2,1,0
731,425,2,1,0
731,426,2,1,0
731,427,1,0,2
731,428,2,0,1
731,737,1,2,0
731,391,3,2
731,640,0,2
731,641,0,2
731,2103,1,0,2
731,643,0,2,1
731,1149,2
731,432,2,0,1
731,1142,0
731,434,1,0,2
731,435,2,0,1
731,646,0,2
731,647,0,2
731,1150,2
731,2105,0,1,2
731,1383,0,2,1
731,742,1,2,0
731,898,2,0,1
731,2106,2,0,1
731,329,2,1,0
731,744,1,0,2
731,436,2,0,1
731,659,1,0,2
731,437,1,2,0
731,711,0,1,2
731,2109,3,5
731,350,2,1,0
731,439,1,0,2
731,667,2,0,1
731,441,1,0,2
731,668,0,2
731,442,1,2,0
731,746,2,0,1
731,747,1,0,2
731,671,0,2
731,1147,2
731,443,2,0,1
731,5310,1,0,2
731,748,1,2,0
731,715,2,1,0
731,749,0,1,2
731,771,1,2,0
731,677,2,0,1
731,678,1,2,0
731,899,1,0,2
731,680,0,2,1
731,553,0,2,1
731,681,0,2
731,2115,0
731,555,2,1,0
731,684,2,0,1
731,1139,1,0,2
731,685,1,2,0
731,752,0,1,2
731,448,0,1,2
731,693,2,0,1
628,5297,0,1,2
628,624,2,0
628,425,0,2,1
628,258,0,2
628,732,2,1,0
628,423,1,2,0
628,633,0,1,2
628,322,2,1,0
628,2101,1,2,0
628,735,2,0,1
628,736,2,1,0
628,878,2,0,1
628,426,1,0,2
628,427,2,0,1
628,428,2,1,0
628,640,2,1,0
628,641,2,0,1
628,430,1,0,2
628,2103,2,1,0
628,459,1,0,2
628,643,0,2,1
628,1149,2
628,880,2,0,1
628,644,2,0,1
628,1142,0
628,434,0,2,1
628,741,1,2,0
628,435,0,2,1
628,5377,1,0,2
628,646,2,0
628,759,2,0,1
628,881,2,0,1
628,882,1,0,2
628,647,1,0,2
628,1150,2
628,648,2,0
628,273,2,0
628,650,0,2,1
628,652,2,0,1
628,883,2,0,1
628,653,1,0,2
628,277,0,2
628,329,0,2,1
628,656,0,2,1
628,884,2,0,1
628,436,2,0,1
628,860,0,2,1
628,659,0,1,2
628,885,0,2,1
628,886,2,0,1
628,437,0,1,2
628,711,1,2,0
628,350,1,0,2
628,887,0,2,1
628,439,0,1,2
628,1146,0,2
628,440,2,1,0
628,889,0,2,1
628,666,0,2,1
628,764,1,2,0
628,441,0,1,2
628,890,0,2,1
628,668,1,2,0
628,442,2,1,0
628,891,2,1,0
628,747,1,0,2
628,671,0,2
628,1147,2
628,443,2,1,0
628,5310,1,0,2
628,892,0,1,2
628,715,0,1,2
628,676,2,0,1
628,893,2,0,1
628,894,2,0,1
628,677,2,1,0
628,678,1,0,2
628,895,0,2,1
628,680,1,2,0
628,312,1,0,2
628,455,2
628,681,0,2
628,462,0
628,555,2,1,0
628,684,0,2,1
628,685,1,0,2
628,686,2,1,0
628,688,1,0,2
628,317,1,0,2
628,751,0,2,1
628,445,2,1,0
628,289,2,0
628,753,1,0,2
628,896,0,2,1
628,5120,2,0,1
628,693,1,2,0
628,694,0,2,1
3495,624,0,2
3495,732,2,0,1
3495,737,2,0,1
3495,640,2,0,1
3495,641,0,2,1
3495,430,1,2,0
3495,740,0,1,2
3495,459,1,0,2
3495,1149,0,2
3495,5377,0,2,1
3495,1150,2,0
3495,273,2,0
3495,742,0,2,1
3495,744,0,2,1
3495,711,0,1,2
3495,440,1,0,2
3495,746,0,2,1
3495,747,0,1,2
3495,1147,2,0
3495,749,0,2,1
3495,771,2,0,1
3495,680,1,2,0
3495,312,1,0,2
3495,317,2,1,0
3495,752,2,0,1
3495,445,1,2,0
423,5297,0,2,1
423,456,1,0,2
423,318,2,0,1
423,386,0,2
423,624,2,0
423,2738,0
423,671,2,0
423,693,2,1,0
423,753,0,1,2
423,445,3,1,0,2
423,752,1,2,0
423,340,2,1,0
423,317,2,1,0
423,556,2,0
423,688,2,1,0
423,686,1,0,2
423,685,2,0,1
423,1139,2,1,0
423,684,0,1,2
423,555,1,0,2
423,3165,2,0,1,3
423,2115,0
423,681,2,0
423,455,2,0
423,553,2,0,1
423,312,0,1,2
423,680,0,2,1
423,899,1,2,0
423,678,2,1,0
423,677,2,0,1
423,771,2,1,0
423,749,0,2,1
423,715,2,1,0
423,748,1,2,0
423,5310,1,2,0
423,1147,0
423,747,2,1,0
423,336,0,2,1
423,746,1,0,2
423,668,2,0
423,667,2,0,1
423,764,0,2,1
423,440,1,0,2,3
423,1146,0,2
423,541,2,1,0
423,727,2,0,1
423,350,1,2,0
423,659,0,1,2
423,5307,0,1,2
423,656,0,1,2
423,744,1,0,2
423,653,2,1,0
423,2106,2,0,1
423,3162,3,0,1,2
423,652,0,2,1
423,898,1,0,2
423,742,2,0,1
423,529,2,0
423,528,2,1,0
423,650,1,0,2
423,648,2,0
423,1150,0
423,3161,2,0,1,3
423,647,0,1,2
423,759,0,2,1
423,646,0,2
423,1142,0
423,432,0,2
423,644,2,1,0
423,1149,0
423,643,2,1,0
423,459,0,2,1
423,740,1,0,2
423,430,1,2,3,0
423,641,0,2
423,640,2,0
423,738,2,0,1
423,391,1
423,737,1,2,0
423,323,2,0,1
423,736,0,2,1
423,735,1,2,0
423,322,1,2,0
423,519,1,0,2
423,633,2,1,0
633,5297,1,2,0
633,456,0,1,2
633,624,2,0
633,258,0,2
633,732,2,0,1
633,677,0,1,2
633,519,2,1,0
633,2101,2,1,0
633,735,2,0,1
633,736,1,0,2
633,3295,0,2,1
633,878,0,2,1
633,425,2,0,1
633,426,0,2,1
633,521,1,0,2
633,523,1,2,0
633,427,0,1,2
633,428,2,0,1
633,737,3,1,2,0
633,738,1,2,0
633,739,1,0,2
633,640,1,0,2
633,641,2,0,1
633,430,1,2,0
633,526,2,0,1
633,2103,0,1,2
633,740,2,1,0
633,459,0,2,1
633,643,2,1,0
633,880,0,2,1
633,644,2,0,1
633,1142,0
633,434,0,1,2
633,741,0,1,2
633,435,0,2,1
633,646,0,2
633,759,0,1,2
633,881,2,0,1
633,882,2,0,1
633,647,1,2,0
633,648,0,2
633,273,2,0
633,650,0,1,2
633,528,1,0,2
633,529,1,2,0
633,742,0,1,3,2
633,743,1,0,2
633,530,1,2,0
633,652,2,1,0
633,531,1,2,0
633,2106,1,0,2
633,883,0,2,1
633,653,1,2,0
633,277,2,0
633,329,2,0,1
633,744,0,2,1,3
633,656,1,2,0
633,3291,0,2,1
633,884,1,2,0
633,436,1,2,0
633,860,0,1,2
633,659,2,1,0
633,885,0,1,2
633,886,1,0,2
633,437,0,1,2
633,711,2,0,1
633,350,0,1,2
633,887,2,0,1
633,538,2,1,0
633,539,1,2,0
633,541,1,2,0
633,542,0,2,1
633,439,0,2,1
633,543,0,2,1
633,1146,0,2
633,440,2,1,0
633,889,0,2,1
633,666,1,0,2
633,764,2,1,0
633,441,0,1,2
633,890,2,1,0
633,668,1,2,0
633,442,1,2,0
633,746,3,2,1,0
633,891,2,1,0
633,2111,0,1,2
633,747,0,1,2
633,671,2,0
633,443,2,0,1
633,5310,0,2,1
633,748,1,2,0
633,892,0,2,1
633,715,2,0,1
633,676,1,2,0
633,749,3,1,0,2
633,3292,2,0,1
633,893,1,0,2
633,3296,0,1,2
633,894,2,1,0
633,771,0,1,2
633,1398,0,1,2
633,684,2,0,1
633,685,1,2,0
633,686,2,0,1
633,688,0,2,1
633,556,0,2,1
633,317,1,2,0
633,558,1,2,0
633,751,2,0,1
633,752,3,0,1,2
633,559,1,0,2
633,445,0,2,1
633,289,0,2
633,753,0,1,2
633,896,2,0,1
633,563,2,1,0
633,693,1,2,0
633,694,0,1,2
633,678,0,2,1
633,895,0,2,1
633,680,2,0,1
633,312,1,0,2
633,553,2,0,1
633,455,2
633,681,0,2
633,2115,0
633,555,1,2,0
519,624,2,0
519,258,0,2
519,735,1,0,2
519,736,2,1,0
519,3295,1,0,2
519,427,2,0,1
519,428,2,1,0
519,738,1,2,0
519,430,1,2,0
519,526,1,0,2
519,459,0,2,1
519,643,1,2,0
519,644,2,1,0
519,434,2,1,0
519,435,2,0,1
519,646,2,0
519,759,0,2,1
519,648,0,2
519,273,0,2
519,650,1,2,0
519,528,1,2
519,529,0,2
519,277,0,2
519,329,0,1,2
519,656,0,1,2
519,436,2,0,1
519,659,2,1,0
519,437,2,1,0
519,450,0
519,350,0,1,2
519,541,1,2
519,439,1,2,0
519,1146,2,0
519,440,0,2,1
519,764,1,2,0
519,441,1,2,0
519,442,0,1,2
519,671,2,0
519,443,0,1,2
519,715,0,2,1
519,3296,2,0,1
519,677,2,1,0
519,678,2,1,0
519,680,2,0,1
519,312,0,1,2
519,553,0,1,2
519,455,2
519,681,2,0
519,684,0,1,2
519,685,0,2,1
519,686,1,0,2
519,688,0,1,2
519,556,2,0
519,317,2,1,0
519,445,0,1,2
519,448,1,0,2
519,289,2,0
519,753,1,2,0
519,563,1,0,2
519,693,2,1,0
322,5297,0,1,2
322,5468,2
322,5298,2,0,3,1
322,456,1,0,2
322,318,2,0,3,1
322,5301,0,1,3,2
322,422,2,1,0
322,4937,0
322,386,1,0,2
322,624,2,0
322,258,0,2
322,427,0,2,1
322,428,1,0,2
322,737,0,1,2
322,391,3,2,1,0
322,323,0,1,2,3
322,426,2,1,0
322,425,2,0,1
322,738,2,0,1
322,736,1,2,0
322,735,1,2,0
322,640,0,2,1
322,641,2,0,1
322,2101,2,0,1
322,430,1,2,0
322,2103,0,2,1
322,740,0,2,1
322,459,2,1,0
322,643,0,1,2
322,5304,1,3,2,0
322,644,0,1,2
322,396,2,0,1
322,432,1,0,2
322,1142,0
322,434,1,2,0
322,435,1,2,0
322,646,2,0
322,5321,0,2,1
322,647,2,1,0
322,648,0,2
322,742,2,1,0
322,652,0,2,1
322,2106,2,0,1
322,653,1,2,0
322,278,2,0
322,329,1,0,2
322,744,0,2,1
322,436,0,2,1
322,5307,0,1,2
322,5308,0,3,1,2
322,659,0,1,2
322,437,2,1,0
322,350,2,0,1
322,439,2,0,1
322,440,2,1,0
322,666,1,2,0
322,5309,2,0,1,3
322,667,1,2,0
322,441,1,0,2
322,668,1,2,0
322,442,1,0,2
322,746,1,2,0
322,336,0,2,3,1
322,671,0,2
322,443,0,2,1
322,5310,0,1,2
322,1204,2,0,3,1
322,1205,3,2,0,1
322,715,1,0,2
322,676,2,0,1
322,749,1,0,2
322,771,1,2,0
322,677,0,1,2
322,678,1,0,2
322,680,1,2,0
322,312,0,2,1
322,681,2,0
322,2115,0
322,684,0,1,2
322,5313,2,3,1,0
322,685,1,0,2
322,688,1,0,2
322,317,2,0,1
322,340,0
322,751,0,2,1
322,752,1,2,0
322,445,0,1,2
322,448,0,2,1
322,753,1,2,0
322,5120,1,2,0
322,693,1,0,2
322,694,2,0,1
2101,5297,0,1,2
2101,456,2,1,0
2101,732,1,0,2
2101,2098,1,2,0
2101,2100,0
2101,735,1,2,0
2101,425,0,2,1,3
2101,426,2,0,1
2101,740,2,0,1
2101,643,2,0,1
2101,432,2,0
2101,741,2,1,0
2101,647,0,2,1
2101,648,2
2101,2105,2,1,0
2101,1383,0,2,1
2101,652,0,2,1
2101,653,0,2,1
2101,668,2
2101,2111,0
2101,5310,0,1,2
2101,715,2,0,1
2101,771,1,3,0,2
2101,686,2,0,1
2101,688,0,2,1
2101,751,0,1,2
2101,448,0,2,1
2101,753,1,0,2
2101,5120,0,2,1
735,624,0,2
735,736,2,0,1
735,878,1,0,2
735,425,1,2,0
735,426,0,2,1
735,521,1,0,2
735,636,2,0,1
735,523,2,0,1
735,427,1,0,2
735,428,2,0,1
735,738,2,1,0
735,640,1,0,2
735,641,1,2,0
735,430,0,1,2
735,526,1,0,2
735,2103,1,2,0
735,459,0,1,2
735,643,2,0,1
735,1149,0,2
735,880,1,2,0
735,644,0,2,1
735,1142,0
735,434,0,1,2
735,435,1,0,2
735,646,2,0
735,759,0,1,2
735,881,2,0,1
735,882,2,1,0
735,647,1,0,2
735,1150,0,2
735,648,2,0
735,650,1,2,0
735,1383,2,1,0
735,528,0,2,1
735,529,2,0,1
735,530,0,1,2
735,652,2,0,1
735,531,0,2,1
735,883,1,0,2
735,653,0,1,2
735,329,1,0,2
735,656,1,2,0
735,884,1,0,2
735,436,0,1,2
735,860,2,1,0
735,659,0,1,2
735,885,2,1,0
735,886,0,1,2
735,437,0,1,2
735,350,1,0,2
735,887,2,1,0
735,538,1,0,2
735,539,2,1,0
735,541,1,0,2
735,542,0,1,2
735,439,0,1,2
735,543,0,2,1
735,1146,2,0
735,440,1,0,2
735,889,0,1,2
735,666,0,2,1
735,764,0,1,2
735,441,0,2,1
735,890,1,0,2
735,668,1,0,2
735,442,2,0,1
735,891,1,2,0
735,671,2,0
735,1147,0,2
735,443,1,0,2
735,1148,0
735,892,1,0,2
735,715,0,1,2
735,676,1,0,2
735,893,1,0,2
735,894,1,2,0
735,677,0,2,1
735,678,2,1,0
735,895,0,1,2
735,680,0,1,2
735,312,0,2,1
735,553,0,1,2
735,455,2
735,681,0,2
735,2115,0
735,3728,0
735,555,0,1,2
735,684,0,1,2
735,988,1,0,2
735,685,2,0,1
735,686,2,1,0
735,688,2,0,1
735,556,2,1,0
735,317,0,2,1
735,558,1,2,0
735,751,2,0,1
735,559,0,1,2
735,445,2,1,0
735,753,0,1,2
735,896,0,2,1
735,563,0,1,2
735,693,2,1,0
735,694,2,0,1
736,624,2,0
736,258,0,2
736,732,0,2,1
736,2098,1,2,0
736,878,2,0,1
736,425,2,0,1
736,426,1,2,0
736,521,2,1,0
736,523,0,1,2
736,427,2,1,0
736,428,2,0,1
736,737,2,1,0
736,738,0,2,1
736,739,2,0,1
736,640,0,1,2
736,641,2,0,1
736,526,1,0,2
736,459,2,1,0
736,643,2,0,1
736,1149,2,0
736,880,0,2,1
736,644,0,1,2
736,1142,0
736,434,2,1,0
736,435,1,2,0
736,5377,0,2,1
736,646,2,0
736,759,0,1,2
736,881,0,1,2
736,882,2,1,0
736,647,2,1,0
736,1150,0,2
736,648,2,0
736,273,2,0
736,2105,1,2,0
736,650,2,0,1
736,528,1,2,0
736,529,1,2,0
736,742,0,1,2
736,743,0,1,2
736,530,0,1,2
736,652,1,0,2
736,531,2,0,1
736,2106,0,2,1
736,883,0,2,1
736,653,2,1,0
736,277,2,0
736,329,1,0,2
736,744,2,1,0
736,656,1,0,2
736,884,0,2,1
736,436,1,0,2
736,860,2,1,0
736,659,2,0,1
736,885,0,1,2
736,886,0,2,1
736,437,2,1,0
736,711,1,0,2
736,350,1,0,2
736,887,0,1,2
736,538,2,1,0
736,539,0,2,1
736,541,2,0,1
736,542,2,0,1
736,439,2,1,0
736,543,0,2,1
736,1146,2,0
736,889,0,2,1
736,666,0,2,1
736,764,1,2,0
736,667,2,1,0
736,441,0,2,1
736,890,2,1,0
736,668,0,2,1
736,442,2,1,0
736,746,1,2,0
736,891,1,0,2
736,747,0,1,2
736,671,2,0
736,1147,0,2
736,443,1,0,2
736,1148,0
736,892,1,2,0
736,715,2,0,1
736,676,1,2,0
736,749,1,2,0
736,893,0,1,2
736,894,2,1,0
736,677,1,2,0
736,678,1,2,0
736,895,0,2,1
736,680,0,1,2
736,312,2,1,0
736,553,1,0,2
736,455,2
736,681,0,2
736,2115,0
736,555,2,0,1
736,684,2,0,1
736,685,1,2,0
736,686,2,1,0
736,688,0,1,2
736,556,2,0,1
736,317,1,2,0
736,558,1,0,2
736,751,2,0,1
736,752,0,2,1
736,559,2,1,0
736,448,0,2,1
736,289,2,0
736,753,1,0,2
736,896,1,2,0
736,5120,2,0,1
736,563,0,1,2
736,693,2,0,1
736,694,1,2,0
878,732,1,0,2
878,2361,0
878,2830,0
878,738,0,2,1
878,644,0,1,2
878,5377,1,2,0
878,759,1,0,2
878,647,2,0
878,648,0,2
878,273,2,0
878,650,1,0,2
878,1383,2,0,1
878,2106,1,0,2
878,656,1,0,2
878,659,2,0,1
878,711,0,1,2
878,350,1,2,0
878,5349,0
878,727,2,0,1
878,1146,2,0
878,764,1,0,2
878,667,1,0,2
878,2365,0
878,715,1,2,0
878,680,2,1,0
878,5348,0
878,455,0
878,1398,1,2,0
878,684,0,1,2
878,686,0,1,2
878,688,1,2,0
878,751,1,0,2
878,753,0,2,1
425,5297,1,0,2
425,456,1,0,2
425,2812,1,2,0
425,422,0,2
425,1123,0
425,2098,3,2,0,1
425,3011,2,1,0
425,2100,2,0,1
425,1127,0
425,426,2,0,1,3
425,738,0,2,1
425,2103,2,0,3,1
425,740,0,2,1
425,1128,0
425,459,1,0,2
425,1149,2
425,644,1,0,2
425,396,0,2
425,432,0,2
425,741,1,0,2
425,647,2,1,0
425,1150,2
425,648,2
425,273,2
425,2105,1,2,0,3
425,1383,0,1,2
425,652,2,0,1
425,653,2,0,1
425,3322,0
425,808,0,2,1
425,5135,0
425,1064,0
425,1978,0
425,659,1,2,0
425,711,0,2,1
425,1066,0
425,3324,0
425,5554,0
425,1320,0
425,2110,2,1,0
425,764,0,1,2
425,667,0,1,2
425,668,2
425,2111,0,1,2
425,1147,2
425,3020,2,0,1
425,5310,0,1,2
425,3326,0
425,1980,0
425,715,0,1,2
425,771,1,0,2
425,677,0,2,1
425,678,0,2,1
425,680,2,1,0
425,1322,0
425,553,1,2,0
425,1982,0
425,555,2,1,0
425,685,1,2,0
425,686,0,2,1
425,688,2,1,0
425,751,0,2,1
425,448,1,2,0
425,693,2,1,0
425,850,1,0,2
425,851,1,2,0
426,5297,2,1,0
426,456,0,2,1
426,422,0,2
426,2098,1,2,0
426,2100,0
426,738,1,0,2
426,2103,2,1,0
426,740,2,1,0
426,459,2,0,1
426,644,1,0,2
426,396,2,0
426,432,0,2
426,741,1,0,2
426,647,2,1,0
426,2105,0,2,1
426,1383,0,1,2
426,659,2,0,1
426,711,0,2,1
426,727,0,2,1
426,2110,2,0,1
426,667,0,2,1
426,668,2
426,2111,0
426,5310,2,1,0
426,771,3,0,2,1
426,677,1,0,2
426,678,0,2,1
426,680,0,2,1
426,312,2,0,1
426,553,0,1,2
426,686,0,1,2
426,688,1,2,0
426,317,2,1,0
426,751,1,0,2
426,448,2,0,1
426,753,2,1,0
426,5120,2,1,0
521,258,2
521,738,2,1,0
521,476,3
521,430,0,1,3,2
521,459,2,0,1
521,643,1,2,0
521,644,0,2,1
521,646,2
521,648,2
521,273,0,2
521,650,2,0,1
521,277,2
521,656,0,2,1
521,3291,1,0,2
521,659,0,2,1
521,450,1,2,0
521,350,1,2,3,0
521,541,0,1,2
521,1146,2,0
521,440,3,1,2,0
521,334,2
521,671,2
521,715,0,2,1
521,3292,2,1,0
521,677,1,0,2
521,678,0,2,1
521,680,2,0,1
521,312,1,2,0
521,553,2,0,1
521,681,2
521,555,2,1,0
521,684,0,2,1
521,685,1,0,2
521,686,2,0,1
521,688,1,2,0
521,317,2,1,0
521,341,2
521,445,1,3,2,0
521,289,2
521,753,3,1,0,2
521,693,2,0,1
523,258,2
523,738,2,0,1
523,476,3
523,430,1,2,0,3
523,459,0,1,2
523,643,0,2,1
523,644,0,2,1
523,646,2
523,648,2
523,273,0,2
523,650,2,1,0
523,277,2
523,656,2,0,1
523,3291,1,2,0
523,659,2,0,1
523,450,0,1,2
523,350,0,2,1,3
523,541,0,1,2
523,1146,0,2
523,440,0,3,1,2
523,334,2
523,671,2
523,715,0,2,1
523,3292,0,1,2
523,677,1,0,2
523,678,0,2,1
523,680,2,1,0
523,312,1,0,2
523,681,2
523,555,0,1,2
523,684,0,2,1
523,685,0,1,2
523,686,2,0,1
523,688,1,2,0
523,317,1,2,0
523,341,2
523,445,2,3,1,0
523,289,2
523,753,0,2,3,1
523,693,1,2,0
427,5297,2,1,0
427,456,1,2,0
427,318,1,0,2
427,386,2,0
427,624,0,2
427,2738,0
427,323,2,1,0
427,737,0,1,2
427,391,1
427,738,0,2,1
427,640,2,0
427,641,0,2
427,430,2,1,0,3
427,740,2,1,0
427,459,0,2,1
427,643,2,1,0
427,1149,0
427,644,1,0,2
427,432,0,2
427,1142,0
427,646,2,0
427,759,2,0,1
427,647,1,2,0
427,3161,1,2,0,3
427,1150,0
427,648,0,2
427,650,2,1,0
427,528,2,1,0
427,529,2,0
427,742,0,1,2
427,898,1,0,2
427,652,2,1,0
427,3162,1,3,0,2
427,2106,2,1,0
427,653,0,1,2
427,744,0,2,1
427,656,2,0,1
427,5307,0,2,1
427,659,1,2,0
427,350,0,1,2
427,727,0,1,2
427,541,1,0,2
427,439,0
427,1146,2,0
427,440,3,2,1,0
427,764,1,0,2
427,667,0,2,1
427,668,2,0
427,746,2,0,1
427,336,1,0,2
427,747,1,0,2
427,671,2,0
427,1147,0
427,5310,0,1,2
427,748,1,0,2
427,715,2,1,0
427,749,0,1,2
427,771,1,0,2
427,677,1,0,2
427,678,1,0,2
427,899,0,1,2
427,680,2,0,1
427,312,2,0,1
427,553,1,0,2
427,455,2,0
427,681,2,0
427,2115,0
427,3165,1,0,2,3
427,555,1,0,2
427,684,1,2,0
427,1139,2,1,0
427,685,1,2,0
427,686,0,1,2
427,688,1,0,2
427,556,2,0
427,317,1,0,2
427,340,1,2,0
427,752,2,1,0
427,445,0,2,1,3
427,753,0,2,1
427,693,2,0,1
428,5297,2,0,1
428,456,1,2,0
428,318,2,1,0
428,386,0,2
428,624,2,0
428,2738,0
428,323,1,2,0
428,737,1,0,2
428,391,1
428,738,1,2,0
428,640,2,0
428,641,2,0
428,430,2,0,1,3
428,740,0,1,2
428,459,2,0,1
428,643,2,0,1
428,1149,0
428,644,1,2,0
428,432,2,0
428,1142,0
428,646,2,0
428,759,0,2,1
428,647,2,1,0
428,3161,3,2,0,1
428,1150,0
428,648,0,2
428,650,2,1,0
428,528,1,0,2
428,529,2,0
428,742,2,0,1
428,898,0,1,2
428,652,1,2,0
428,3162,1,3,0,2
428,2106,1,0,2
428,653,2,1,0
428,744,0,2,1
428,656,1,2,0
428,5307,2,0,1
428,659,1,2,0
428,350,2,0,1
428,727,2,0,1
428,541,1,0,2
428,439,0
428,1146,2,0
428,440,2,1,0,3
428,764,1,0,2
428,667,2,0,1
428,668,0,2
428,746,0,2,1
428,336,1,0,2
428,747,0,2,1
428,671,0,2
428,1147,0
428,5310,2,1,0
428,748,0,2,1
428,715,1,2,0
428,749,0,2,1
428,771,2,0,1
428,677,2,0,1
428,678,0,1,2
428,899,2,0,1
428,680,2,0,1
428,312,0,1,2
428,553,0,1,2
428,455,2,0
428,681,2,0
428,2115,0
428,3165,2,0,3,1
428,555,0,1,2
428,684,0,2,1
428,1139,0,1,2
428,685,1,2,0
428,686,0,1,2
428,688,2,1,0
428,556,0,2
428,317,0,2,1
428,340,1,0,2
428,752,2,0,1
428,445,3,0,2,1
428,753,1,0,2
428,693,1,2,0
738,430,0,1,2
738,526,0,1,2
738,643,1,2,0
738,880,2,1,0
738,644,1,0,2
738,434,2,0,1
738,435,0,1,2
738,881,1,0,2
738,882,0,1,2
738,648,2,0
738,528,0,1,2
738,529,2,1,0
738,530,2,0,1
738,652,0,1,2
738,531,0,1,2
738,883,2,0,1
738,653,2,1,0
738,329,1,2,0
738,656,1,0,2
738,884,0,1,2
738,436,0,2,1
738,860,1,0,2
738,659,0,2,1
738,885,2,0,1
738,886,1,0,2
738,437,2,0,1
738,711,0,1,2
738,350,1,2,0
738,887,0,1,2
738,538,0,2,1
738,539,1,2,0
738,541,0,1,2
738,542,1,0,2
738,439,0,1,2
738,543,2,1,0
738,1146,2,0
738,440,2,0,1
738,889,1,0,2
738,666,1,2,0
738,764,2,0,1
738,441,2,0,1
738,890,1,0,2
738,442,1,2,0
738,891,1,0,2
738,443,1,2,0
738,1148,0
738,892,0,1,2
738,715,2,0,1
738,676,1,2,0
738,893,2,0,1
738,894,0,2,1
738,677,2,1,0
738,678,2,0,1
738,895,1,2,0
738,680,0,1,2
738,312,0,2,1
738,553,1,0,2
738,455,2
738,555,0,1,2
738,685,0,1,2
738,686,0,2,1
738,688,2,1,0
738,556,0,1,2
738,317,2,1,0
738,558,0,1,2
738,751,0,2,1
738,559,1,0,2
738,445,0,1,2
738,448,1,0,2
738,753,1,2,0
738,896,0,2,1
738,563,2,1,0
738,693,1,2,0
738,694,0,1,2
640,5297,0,1,2
640,624,2,0
640,732,1,2,0
640,737,2,0
640,739,0,1,2
640,430,0,1,2
640,740,2,0
640,459,0,1,2
640,643,1,0,2
640,644,1,0,2
640,1142,0
640,434,2,0
640,435,2,0
640,647,1,0,2
640,742,0,2
640,743,0,1,2
640,652,0,1,2
640,653,1,2,0
640,329,2,0
640,744,2,0
640,436,0,2
640,659,0,2,1
640,437,0,2
